[29, 2, 0.05, 0.011317763118140162, False, 8, 4, 23307.188383228233, 3561.5832092433766]
[30, 2, 0.05, 0.011127535063902934, False, 8, 4, 23307.188383228233, 3561.5832092433766]
[31, 2, 0.05, 0.010946587475249077, False, 8, 4, 23307.188383228233, 3561.5832092433766]
[32, 2, 0.05, 0.010774189496708789, False, 8, 4, 23307.188383228233, 3561.5832092433766]
[33, 2, 0.05, 0.010609688393950009, False, 8, 4, 23307.188383228233, 3561.5832092433766]
[34, 2, 0.05, 0.010452499135376637, False, 8, 4, 23307.188383228233, 3561.5832092433766]
[35, 2, 0.05, 0.01030209562308518, False, 8, 4, 23307.188383228233, 3561.5832092433766]
[36, 2, 0.05, 0.010158003273215546, False, 8, 4, 23307.188383228233, 3561.5832092433766]
[37, 2, 0.05, 0.010019792706966842, False, 8, 4, 23307.188383228233, 3561.5832092433766]
[38, 2, 0.05, 0.009887074360991779, False, 8, 4, 23307.188383228233, 3561.5832092433766]
[39, 2, 0.05, 0.009759493862916224, False, 8, 4, 23307.188383228233, 3561.5832092433766]
[40, 2, 0.05, 0.009636728046842038, False, 8, 4, 23307.188383228233, 3561.5832092433766]
[41, 2, 0.05, 0.009518481506729072, False, 8, 4, 23307.188383228233, 3561.5832092433766]
[42, 2, 0.05, 0.009404483603898318, False, 8, 4, 23307.188383228233, 3561.5832092433766]
[43, 2, 0.05, 0.009294485859595735, False, 8, 4, 23307.188383228233, 3561.5832092433766]
[44, 2, 0.05, 0.00918825967539763, False, 8, 4, 23307.188383228233, 3561.5832092433766]
[45, 2, 0.05, 0.00908559433383013, False, 8, 4, 23307.188383228233, 3561.5832092433766]
[46, 2, 0.05, 0.008986295239384488, False, 8, 4, 23307.188383228233, 3561.5832092433766]
[47, 2, 0.05, 0.008890182366499022, False, 8, 4, 23307.188383228233, 3561.5832092433766]
[48, 2, 0.05, 0.008797088886330143, False, 8, 4, 23307.188383228233, 3561.5832092433766]
[49, 2, 0.05, 0.008706859948470468, False, 8, 4, 23307.188383228233, 3561.5832092433766]
[50, 2, 0.05, 0.008619351597367028, False, 8, 4, 23307.188383228233, 3561.5832092433766]
[51, 2, 0.05, 0.008534429806185038, False, 8, 4, 23307.188383228233, 3561.5832092433766]
[52, 2, 0.05, 0.008451969613363775, False, 8, 4, 23307.188383228233, 3561.5832092433766]
[53, 2, 0.05, 0.008371854349209099, False, 8, 4, 23307.188383228233, 3561.5832092433766]
[54, 2, 0.05, 0.008293974941633142, False, 8, 4, 23307.188383228233, 3561.5832092433766]
[55, 2, 0.05, 0.008218229291643701, False, 8, 4, 23307.188383228233, 3561.5832092433766]
[56, 2, 0.05, 0.008144521710450176, False, 8, 4, 23307.188383228233, 3561.5832092433766]
[57, 2, 0.05, 0.008072762411127971, False, 8, 4, 23307.188383228233, 3561.5832092433766]
[5, 3, 0.05, 0.027256783001490394, False, 2, 1, 1912.9104870793342, 1912.6496768648483]
[5, 3, 0.05, 0.027256783001490394, False, 4, 2, 24019.39699314524, 1763.2251286454814]
